driver_id,timestamp,status
D235,2023-10-08 08:22:00,Idle
D235,2023-10-08 09:40:00,Idle
D235,2023-10-08 09:51:00,Offline
D235,2023-10-08 23:51:00,Online
D235,2023-10-09 00:40:00,Busy
D235,2023-10-09 01:01:00,Idle
D235,2023-10-09 02:25:00,Idle
D235,2023-10-09 03:10:00,Idle
D235,2023-10-09 04:23:00,Idle
D235,2023-10-09 04:38:00,Busy
D235,2023-10-09 04:51:00,Offline
D235,2023-10-09 20:51:00,Online
D235,2023-10-09 22:06:00,Busy
D235,2023-10-09 23:54:00,Idle
D235,2023-10-10 01:11:00,Idle
D235,2023-10-10 02:54:00,Busy
D235,2023-10-10 03:38:00,Busy
D235,2023-10-10 04:58:00,Busy
D235,2023-10-10 05:20:00,Idle
D235,2023-10-10 05:58:00,Busy
D235,2023-10-10 07:43:00,Idle
D235,2023-10-10 09:03:00,Idle
D235,2023-10-10 09:47:00,Offline
D236,2023-10-02 00:00:00,Online
D236,2023-10-02 01:04:00,Idle
D236,2023-10-02 01:27:00,Idle
D236,2023-10-02 03:11:00,Busy
D236,2023-10-02 04:21:00,Busy
D236,2023-10-02 04:42:00,Busy
D236,2023-10-02 06:09:00,Idle
D236,2023-10-02 06:43:00,Offline
D236,2023-10-03 05:43:00,Online
D236,2023-10-03 07:36:00,Idle
D236,2023-10-03 08:29:00,Busy
D236,2023-10-03 10:12:00,Busy
D236,2023-10-03 10:41:00,Idle
D236,2023-10-03 11:15:00,Offline
D236,2023-10-04 02:15:00,Online
D236,2023-10-04 04:04:00,Busy
D236,2023-10-04 05:33:00,Idle
D236,2023-10-04 07:15:00,Busy
D236,2023-10-04 08:46:00,Idle
D236,2023-10-04 09:38:00,Offline
D236,2023-10-04 21:38:00,Online
D236,2023-10-04 21:58:00,Idle
D236,2023-10-04 23:16:00,Idle
D236,2023-10-05 00:49:00,Idle
D236,2023-10-05 02:37:00,Busy
D236,2023-10-05 03:45:00,Busy
D236,2023-10-05 05:31:00,Busy
D236,2023-10-05 06:25:00,Idle
D236,2023-10-05 07:25:00,Offline
D236,2023-10-06 02:25:00,Online
D236,2023-10-06 03:32:00,Idle
D236,2023-10-06 04:00:00,Busy
D236,2023-10-06 05:13:00,Busy
D236,2023-10-06 05:48:00,Offline
D236,2023-10-07 04:48:00,Online
D236,2023-10-07 05:36:00,Busy
D236,2023-10-07 06:55:00,Idle
D236,2023-10-07 07:19:00,Busy
D236,2023-10-07 08:02:00,Offline
D236,2023-10-08 05:02:00,Online
D236,2023-10-08 05:25:00,Idle
D236,2023-10-08 05:45:00,Idle
D236,2023-10-08 06:11:00,Busy
D236,2023-10-08 07:37:00,Idle
D236,2023-10-08 08:21:00,Busy
D236,2023-10-08 10:15:00,Busy
D236,2023-10-08 10:52:00,Busy
D236,2023-10-08 11:03:00,Offline
D236,2023-10-09 11:03:00,Online
D236,2023-10-09 12:54:00,Busy
D236,2023-10-09 14:21:00,Busy
D236,2023-10-09 14:42:00,Idle
D236,2023-10-09 14:57:00,Idle
D236,2023-10-09 16:44:00,Idle
D236,2023-10-09 18:19:00,Idle
D236,2023-10-09 18:33:00,Offline
D237,2023-10-06 00:00:00,Online
D237,2023-10-06 00:55:00,Idle
D237,2023-10-06 01:52:00,Idle
D237,2023-10-06 02:26:00,Busy
D237,2023-10-06 03:52:00,Idle
D237,2023-10-06 05:38:00,Busy
D237,2023-10-06 06:42:00,Idle
D237,2023-10-06 08:00:00,Idle
D237,2023-10-06 08:50:00,Busy
D237,2023-10-06 10:44:00,Idle
D237,2023-10-06 11:11:00,Busy
D237,2023-10-06 11:22:00,Offline
D237,2023-10-06 23:22:00,Online
D237,2023-10-07 00:02:00,Busy
D237,2023-10-07 00:37:00,Busy
D237,2023-10-07 02:02:00,Idle
D237,2023-10-07 03:55:00,Idle
D237,2023-10-07 05:48:00,Idle
D237,2023-10-07 06:24:00,Offline
D237,2023-10-08 03:24:00,Online
D237,2023-10-08 05:19:00,Busy
D237,2023-10-08 07:14:00,Busy
D237,2023-10-08 07:38:00,Idle
D237,2023-10-08 08:42:00,Busy
D237,2023-10-08 09:00:00,Busy
D237,2023-10-08 09:20:00,Busy
D237,2023-10-08 10:14:00,Idle
D237,2023-10-08 10:47:00,Offline
D237,2023-10-09 10:47:00,Online
D237,2023-10-09 11:08:00,Busy
D237,2023-10-09 11:39:00,Busy
D237,2023-10-09 13:10:00,Busy
D237,2023-10-09 13:58:00,Offline
D237,2023-10-10 02:58:00,Online
D237,2023-10-10 03:48:00,Busy
D237,2023-10-10 05:09:00,Busy
D237,2023-10-10 06:17:00,Idle
D237,2023-10-10 07:13:00,Idle
D237,2023-10-10 08:40:00,Idle
D237,2023-10-10 09:22:00,Offline
D237,2023-10-11 04:22:00,Online
D237,2023-10-11 06:05:00,Idle
D237,2023-10-11 07:12:00,Busy
D237,2023-10-11 08:25:00,Idle
D237,2023-10-11 10:25:00,Idle
D237,2023-10-11 11:31:00,Idle
D237,2023-10-11 12:29:00,Offline
D237,2023-10-12 01:29:00,Online
D237,2023-10-12 02:02:00,Idle
D237,2023-10-12 02:18:00,Busy
D237,2023-10-12 04:05:00,Idle
D237,2023-10-12 04:33:00,Busy
D237,2023-10-12 06:24:00,Idle
D237,2023-10-12 06:57:00,Busy
D237,2023-10-12 08:36:00,Idle
D237,2023-10-12 09:01:00,Busy
D237,2023-10-12 09:20:00,Offline
D237,2023-10-13 09:20:00,Online
D237,2023-10-13 10:02:00,Busy
D237,2023-10-13 11:14:00,Idle
D237,2023-10-13 12:01:00,Busy
D237,2023-10-13 14:01:00,Busy
D237,2023-10-13 15:28:00,Busy
D237,2023-10-13 16:07:00,Idle
D237,2023-10-13 17:35:00,Busy
D237,2023-10-13 18:20:00,Idle
D237,2023-10-13 19:06:00,Offline
D237,2023-10-14 14:06:00,Online
D237,2023-10-14 14:24:00,Idle
D237,2023-10-14 15:41:00,Idle
D237,2023-10-14 16:14:00,Busy
D237,2023-10-14 17:45:00,Idle
D237,2023-10-14 18:10:00,Busy
D237,2023-10-14 18:30:00,Idle
D237,2023-10-14 20:27:00,Idle
D237,2023-10-14 21:39:00,Idle
D237,2023-10-14 22:38:00,Offline
D237,2023-10-15 17:38:00,Online
D237,2023-10-15 18:34:00,Idle
D237,2023-10-15 20:17:00,Idle
D237,2023-10-15 22:10:00,Busy
D237,2023-10-15 23:28:00,Idle
D237,2023-10-16 01:15:00,Idle
D237,2023-10-16 01:55:00,Busy
D237,2023-10-16 03:24:00,Idle
D237,2023-10-16 04:20:00,Offline
D237,2023-10-17 01:20:00,Online
D237,2023-10-17 03:16:00,Idle
D237,2023-10-17 04:14:00,Idle
D237,2023-10-17 05:37:00,Busy
D237,2023-10-17 07:22:00,Busy
D237,2023-10-17 08:26:00,Busy
D237,2023-10-17 08:54:00,Idle
D237,2023-10-17 09:41:00,Busy
D237,2023-10-17 11:35:00,Busy
D237,2023-10-17 12:43:00,Busy
D237,2023-10-17 13:05:00,Offline
D237,2023-10-18 10:05:00,Online
D237,2023-10-18 11:04:00,Idle
D237,2023-10-18 11:42:00,Busy
D237,2023-10-18 13:25:00,Idle
D237,2023-10-18 14:51:00,Idle
D237,2023-10-18 16:05:00,Idle
D237,2023-10-18 17:15:00,Busy
D237,2023-10-18 18:35:00,Busy
D237,2023-10-18 19:44:00,Busy
D237,2023-10-18 20:29:00,Idle
D237,2023-10-18 21:38:00,Idle
D237,2023-10-18 21:58:00,Offline
D237,2023-10-19 16:58:00,Online
D237,2023-10-19 18:30:00,Busy
D237,2023-10-19 19:41:00,Idle
D237,2023-10-19 21:03:00,Busy
D237,2023-10-19 22:39:00,Busy
D237,2023-10-19 23:04:00,Offline
D237,2023-10-20 14:04:00,Online
D237,2023-10-20 14:53:00,Busy
D237,2023-10-20 15:39:00,Busy
D237,2023-10-20 16:42:00,Busy
D237,2023-10-20 18:09:00,Busy
D237,2023-10-20 18:39:00,Idle
D237,2023-10-20 20:19:00,Idle
D237,2023-10-20 21:04:00,Busy
D237,2023-10-20 22:40:00,Idle
D237,2023-10-20 23:44:00,Busy
D237,2023-10-21 00:11:00,Offline
D238,2023-10-01 00:00:00,Online
D238,2023-10-01 01:13:00,Busy
D238,2023-10-01 02:04:00,Idle
D238,2023-10-01 02:59:00,Busy
D238,2023-10-01 03:42:00,Offline
D238,2023-10-01 19:42:00,Online
D238,2023-10-01 19:58:00,Idle
D238,2023-10-01 20:15:00,Busy
D238,2023-10-01 22:08:00,Idle
D238,2023-10-01 22:42:00,Offline
D238,2023-10-02 15:42:00,Online
D238,2023-10-02 16:13:00,Idle
D238,2023-10-02 16:30:00,Busy
D238,2023-10-02 17:36:00,Busy
D238,2023-10-02 19:23:00,Idle
D238,2023-10-02 21:04:00,Idle
D238,2023-10-02 22:10:00,Idle
D238,2023-10-02 22:50:00,Idle
D238,2023-10-03 00:09:00,Busy
D238,2023-10-03 01:03:00,Offline
D238,2023-10-03 17:03:00,Online
D238,2023-10-03 18:05:00,Idle
D238,2023-10-03 18:24:00,Busy
D238,2023-10-03 19:40:00,Idle
D238,2023-10-03 20:24:00,Offline
D238,2023-10-04 10:24:00,Online
D238,2023-10-04 11:06:00,Idle
D238,2023-10-04 12:29:00,Busy
D238,2023-10-04 13:31:00,Idle
D238,2023-10-04 14:31:00,Offline
D238,2023-10-05 07:31:00,Online
D238,2023-10-05 08:09:00,Busy
D238,2023-10-05 08:41:00,Idle
D238,2023-10-05 09:29:00,Busy
D238,2023-10-05 10:46:00,Busy
D238,2023-10-05 12:10:00,Busy
D238,2023-10-05 12:25:00,Offline
D238,2023-10-06 04:25:00,Online
D238,2023-10-06 05:02:00,Busy
D238,2023-10-06 06:25:00,Busy
D238,2023-10-06 07:01:00,Idle
D238,2023-10-06 08:36:00,Busy
D238,2023-10-06 09:32:00,Offline
D238,2023-10-07 09:32:00,Online
D238,2023-10-07 10:09:00,Busy
D238,2023-10-07 11:22:00,Busy
D238,2023-10-07 12:42:00,Idle
D238,2023-10-07 14:30:00,Busy
D238,2023-10-07 15:09:00,Offline
D238,2023-10-08 04:09:00,Online
D238,2023-10-08 05:36:00,Idle
D238,2023-10-08 06:09:00,Busy
D238,2023-10-08 08:08:00,Busy
D238,2023-10-08 09:30:00,Busy
D238,2023-10-08 11:15:00,Busy
D238,2023-10-08 11:37:00,Idle
D238,2023-10-08 13:30:00,Busy
D238,2023-10-08 14:03:00,Busy
D238,2023-10-08 15:46:00,Busy
D238,2023-10-08 16:01:00,Offline
D238,2023-10-09 14:01:00,Online
D238,2023-10-09 14:19:00,Idle
D238,2023-10-09 16:11:00,Idle
D238,2023-10-09 16:50:00,Idle
D238,2023-10-09 17:29:00,Busy
D238,2023-10-09 17:56:00,Idle
D238,2023-10-09 19:14:00,Idle
D238,2023-10-09 21:09:00,Idle
D238,2023-10-09 22:00:00,Idle
D238,2023-10-09 23:55:00,Idle
D238,2023-10-10 01:26:00,Idle
D238,2023-10-10 01:43:00,Offline
D238,2023-10-11 01:43:00,Online
D238,2023-10-11 02:12:00,Busy
D238,2023-10-11 02:29:00,Busy
D238,2023-10-11 03:23:00,Busy
D238,2023-10-11 03:39:00,Idle
D238,2023-10-11 04:14:00,Offline
D238,2023-10-12 01:14:00,Online
D238,2023-10-12 01:31:00,Idle
D238,2023-10-12 02:02:00,Busy
D238,2023-10-12 02:24:00,Busy
D238,2023-10-12 02:46:00,Idle
D238,2023-10-12 04:17:00,Busy
D238,2023-10-12 05:57:00,Idle
D238,2023-10-12 07:25:00,Idle
D238,2023-10-12 09:00:00,Busy
D238,2023-10-12 09:35:00,Offline
D238,2023-10-13 03:35:00,Online
D238,2023-10-13 05:12:00,Busy
D238,2023-10-13 07:06:00,Busy
D238,2023-10-13 08:25:00,Busy
D238,2023-10-13 10:10:00,Busy
D238,2023-10-13 11:16:00,Busy
D238,2023-10-13 13:12:00,Busy
D238,2023-10-13 14:27:00,Busy
D238,2023-10-13 15:11:00,Idle
D238,2023-10-13 15:45:00,Busy
D238,2023-10-13 16:10:00,Offline
D239,2023-10-02 00:00:00,Online
D239,2023-10-02 00:35:00,Idle
D239,2023-10-02 00:52:00,Busy
D239,2023-10-02 01:55:00,Busy
D239,2023-10-02 02:07:00,Offline
D239,2023-10-03 00:07:00,Online
D239,2023-10-03 00:34:00,Busy
D239,2023-10-03 00:49:00,Busy
D239,2023-10-03 02:11:00,Idle
D239,2023-10-03 03:10:00,Offline
D239,2023-10-03 17:10:00,Online
D239,2023-10-03 18:02:00,Idle
D239,2023-10-03 19:19:00,Busy
D239,2023-10-03 20:00:00,Idle
D239,2023-10-03 20:35:00,Offline
D239,2023-10-04 08:35:00,Online
D239,2023-10-04 09:01:00,Busy
D239,2023-10-04 10:22:00,Busy
D239,2023-10-04 11:28:00,Idle
D239,2023-10-04 12:13:00,Busy
D239,2023-10-04 14:06:00,Busy
D239,2023-10-04 15:32:00,Idle
D239,2023-10-04 15:49:00,Offline
D239,2023-10-05 08:49:00,Online
D239,2023-10-05 09:41:00,Idle
D239,2023-10-05 10:45:00,Idle
D239,2023-10-05 11:25:00,Idle
D239,2023-10-05 12:29:00,Busy
D239,2023-10-05 13:21:00,Offline
D239,2023-10-06 02:21:00,Online
D239,2023-10-06 03:43:00,Busy
D239,2023-10-06 05:10:00,Idle
D239,2023-10-06 05:38:00,Idle
D239,2023-10-06 06:57:00,Idle
D239,2023-10-06 08:41:00,Idle
D239,2023-10-06 10:08:00,Idle
D239,2023-10-06 10:47:00,Idle
D239,2023-10-06 11:17:00,Offline
D239,2023-10-07 01:17:00,Online
D239,2023-10-07 03:06:00,Idle
D239,2023-10-07 04:37:00,Idle
D239,2023-10-07 06:07:00,Idle
D239,2023-10-07 06:40:00,Busy
D239,2023-10-07 08:40:00,Idle
D239,2023-10-07 09:41:00,Idle
D239,2023-10-07 11:12:00,Busy
D239,2023-10-07 11:53:00,Idle
D239,2023-10-07 12:17:00,Offline
D239,2023-10-08 11:17:00,Online
D239,2023-10-08 12:34:00,Busy
D239,2023-10-08 13:30:00,Idle
D239,2023-10-08 14:57:00,Idle
D239,2023-10-08 16:15:00,Idle
D239,2023-10-08 17:21:00,Busy
D239,2023-10-08 18:25:00,Idle
D239,2023-10-08 19:33:00,Idle
D239,2023-10-08 21:28:00,Idle
D239,2023-10-08 22:37:00,Busy
D239,2023-10-08 23:02:00,Offline
D239,2023-10-09 23:02:00,Online
D239,2023-10-10 00:52:00,Busy
D239,2023-10-10 01:19:00,Idle
D239,2023-10-10 03:15:00,Idle
D239,2023-10-10 03:42:00,Busy
D239,2023-10-10 05:06:00,Busy
D239,2023-10-10 05:41:00,Idle
D239,2023-10-10 06:37:00,Offline
D239,2023-10-11 03:37:00,Online
D239,2023-10-11 05:33:00,Busy
D239,2023-10-11 07:33:00,Idle
D239,2023-10-11 08:34:00,Idle
D239,2023-10-11 09:10:00,Offline
D239,2023-10-12 01:10:00,Online
D239,2023-10-12 01:41:00,Idle
D239,2023-10-12 02:08:00,Busy
D239,2023-10-12 02:48:00,Busy
D239,2023-10-12 02:59:00,Offline
D239,2023-10-12 15:59:00,Online
D239,2023-10-12 17:30:00,Idle
D239,2023-10-12 18:19:00,Busy
D239,2023-10-12 19:37:00,Idle
D239,2023-10-12 20:34:00,Busy
D239,2023-10-12 21:54:00,Idle
D239,2023-10-12 22:16:00,Offline
D239,2023-10-13 18:16:00,Online
D239,2023-10-13 18:45:00,Idle
D239,2023-10-13 20:03:00,Idle
D239,2023-10-13 20:55:00,Idle
D239,2023-10-13 22:46:00,Idle
D239,2023-10-13 23:30:00,Busy
D239,2023-10-14 00:27:00,Idle
D239,2023-10-14 00:47:00,Busy
D239,2023-10-14 02:34:00,Idle
D239,2023-10-14 03:47:00,Idle
D239,2023-10-14 04:31:00,Offline
D239,2023-10-14 16:31:00,Online
D239,2023-10-14 17:42:00,Idle
D239,2023-10-14 19:20:00,Busy
D239,2023-10-14 20:04:00,Busy
D239,2023-10-14 20:32:00,Busy
D239,2023-10-14 22:31:00,Busy
D239,2023-10-15 00:24:00,Busy
D239,2023-10-15 02:23:00,Busy
D239,2023-10-15 02:41:00,Offline
D240,2023-10-06 00:00:00,Online
D240,2023-10-06 00:47:00,Busy
D240,2023-10-06 02:22:00,Idle
D240,2023-10-06 03:29:00,Idle
D240,2023-10-06 04:13:00,Offline
D240,2023-10-06 22:13:00,Online
D240,2023-10-06 23:54:00,Busy
D240,2023-10-07 01:31:00,Idle
D240,2023-10-07 02:47:00,Busy
D240,2023-10-07 03:07:00,Offline
D240,2023-10-07 15:07:00,Online
D240,2023-10-07 15:44:00,Busy
D240,2023-10-07 17:27:00,Busy
D240,2023-10-07 18:34:00,Busy
D240,2023-10-07 19:33:00,Idle
D240,2023-10-07 20:18:00,Busy
D240,2023-10-07 20:55:00,Busy
D240,2023-10-07 21:41:00,Busy
D240,2023-10-07 23:08:00,Idle
D240,2023-10-07 23:40:00,Idle
D240,2023-10-08 00:35:00,Offline
D240,2023-10-08 23:35:00,Online
D240,2023-10-09 00:48:00,Busy
D240,2023-10-09 01:41:00,Busy
D240,2023-10-09 02:54:00,Idle
D240,2023-10-09 04:31:00,Idle
D240,2023-10-09 06:11:00,Idle
D240,2023-10-09 07:59:00,Busy
D240,2023-10-09 08:50:00,Busy
D240,2023-10-09 09:56:00,Busy
D240,2023-10-09 11:49:00,Busy
D240,2023-10-09 12:38:00,Offline
D240,2023-10-10 02:38:00,Online
D240,2023-10-10 03:09:00,Idle
D240,2023-10-10 04:46:00,Idle
D240,2023-10-10 05:42:00,Busy
D240,2023-10-10 07:21:00,Busy
D240,2023-10-10 08:18:00,Offline
D240,2023-10-10 20:18:00,Online
D240,2023-10-10 22:04:00,Idle
D240,2023-10-10 23:07:00,Idle
D240,2023-10-11 00:21:00,Busy
D240,2023-10-11 01:54:00,Busy
D240,2023-10-11 02:13:00,Offline
D240,2023-10-11 15:13:00,Online
D240,2023-10-11 16:46:00,Busy
D240,2023-10-11 17:47:00,Idle
D240,2023-10-11 18:53:00,Idle
D240,2023-10-11 19:39:00,Idle
D240,2023-10-11 20:30:00,Idle
D240,2023-10-11 21:23:00,Offline
D240,2023-10-12 20:23:00,Online
D240,2023-10-12 22:23:00,Busy
D240,2023-10-12 22:39:00,Idle
D240,2023-10-13 00:07:00,Busy
D240,2023-10-13 01:23:00,Idle
D240,2023-10-13 02:26:00,Idle
D240,2023-10-13 03:41:00,Busy
D240,2023-10-13 05:01:00,Busy
D240,2023-10-13 05:32:00,Offline
D240,2023-10-13 17:32:00,Online
D240,2023-10-13 18:29:00,Busy
D240,2023-10-13 20:04:00,Busy
D240,2023-10-13 21:49:00,Busy
D240,2023-10-13 22:04:00,Idle
D240,2023-10-13 23:06:00,Busy
D240,2023-10-13 23:21:00,Busy
D240,2023-10-14 01:04:00,Busy
D240,2023-10-14 01:15:00,Offline
D240,2023-10-15 01:15:00,Online
D240,2023-10-15 02:16:00,Idle
D240,2023-10-15 03:24:00,Idle
D240,2023-10-15 04:24:00,Idle
D240,2023-10-15 04:40:00,Busy
D240,2023-10-15 05:25:00,Offline
D240,2023-10-15 22:25:00,Online
D240,2023-10-16 00:25:00,Idle
D240,2023-10-16 01:32:00,Busy
D240,2023-10-16 02:21:00,Idle
D240,2023-10-16 03:54:00,Idle
D240,2023-10-16 05:05:00,Idle
D240,2023-10-16 06:25:00,Busy
D240,2023-10-16 07:56:00,Idle
D240,2023-10-16 08:25:00,Idle
D240,2023-10-16 09:58:00,Idle
D240,2023-10-16 10:24:00,Offline
D240,2023-10-17 00:24:00,Online
D240,2023-10-17 01:09:00,Idle
D240,2023-10-17 01:59:00,Busy
D240,2023-10-17 02:59:00,Busy
D240,2023-10-17 03:28:00,Idle
D240,2023-10-17 04:22:00,Busy
D240,2023-10-17 04:45:00,Idle
D240,2023-10-17 05:13:00,Busy
D240,2023-10-17 05:57:00,Idle
D240,2023-10-17 07:04:00,Busy
D240,2023-10-17 08:22:00,Idle
D240,2023-10-17 08:36:00,Offline
D240,2023-10-18 07:36:00,Online
D240,2023-10-18 08:59:00,Idle
D240,2023-10-18 10:46:00,Idle
D240,2023-10-18 11:40:00,Busy
D240,2023-10-18 12:04:00,Idle
D240,2023-10-18 13:49:00,Idle
D240,2023-10-18 15:40:00,Busy
D240,2023-10-18 16:22:00,Offline
D240,2023-10-19 12:22:00,Online
D240,2023-10-19 13:27:00,Busy
D240,2023-10-19 14:24:00,Idle
D240,2023-10-19 14:56:00,Idle
D240,2023-10-19 15:59:00,Busy
D240,2023-10-19 17:02:00,Busy
D240,2023-10-19 17:31:00,Busy
D240,2023-10-19 17:52:00,Busy
D240,2023-10-19 19:03:00,Busy
D240,2023-10-19 20:44:00,Idle
D240,2023-10-19 22:13:00,Idle
D240,2023-10-19 23:10:00,Offline
D241,2023-10-05 00:00:00,Online
D241,2023-10-05 00:22:00,Busy
D241,2023-10-05 01:35:00,Idle
D241,2023-10-05 03:21:00,Busy
D241,2023-10-05 04:19:00,Busy
D241,2023-10-05 04:40:00,Busy
D241,2023-10-05 05:21:00,Idle
D241,2023-10-05 07:19:00,Idle
D241,2023-10-05 07:36:00,Busy
D241,2023-10-05 08:09:00,Busy
D241,2023-10-05 08:29:00,Offline
D241,2023-10-06 06:29:00,Online
D241,2023-10-06 08:23:00,Busy
D241,2023-10-06 09:24:00,Idle
D241,2023-10-06 10:07:00,Busy
D241,2023-10-06 10:50:00,Idle
D241,2023-10-06 11:19:00,Busy
D241,2023-10-06 12:13:00,Busy
D241,2023-10-06 13:38:00,Busy
D241,2023-10-06 15:16:00,Busy
D241,2023-10-06 16:27:00,Idle
D241,2023-10-06 16:57:00,Offline
D241,2023-10-07 05:57:00,Online
D241,2023-10-07 06:50:00,Idle
D241,2023-10-07 07:54:00,Idle
D241,2023-10-07 08:54:00,Idle
D241,2023-10-07 09:26:00,Idle
D241,2023-10-07 11:05:00,Busy
D241,2023-10-07 13:02:00,Idle
D241,2023-10-07 14:12:00,Busy
D241,2023-10-07 14:30:00,Busy
D241,2023-10-07 15:24:00,Offline
D241,2023-10-08 09:24:00,Online
D241,2023-10-08 09:49:00,Idle
D241,2023-10-08 11:35:00,Idle
D241,2023-10-08 12:12:00,Idle
D241,2023-10-08 14:03:00,Idle
D241,2023-10-08 15:32:00,Busy
D241,2023-10-08 17:17:00,Busy
D241,2023-10-08 18:01:00,Offline
D241,2023-10-09 12:01:00,Online
D241,2023-10-09 12:45:00,Busy
D241,2023-10-09 13:50:00,Idle
D241,2023-10-09 14:27:00,Idle
D241,2023-10-09 14:45:00,Busy
D241,2023-10-09 15:09:00,Busy
D241,2023-10-09 16:50:00,Idle
D241,2023-10-09 17:37:00,Busy
D241,2023-10-09 18:19:00,Offline
D242,2023-10-01 00:00:00,Online
D242,2023-10-01 01:26:00,Idle
D242,2023-10-01 01:53:00,Idle
D242,2023-10-01 03:25:00,Idle
D242,2023-10-01 05:09:00,Idle
D242,2023-10-01 07:00:00,Busy
D242,2023-10-01 08:38:00,Busy
D242,2023-10-01 09:16:00,Offline
D242,2023-10-01 21:16:00,Online
D242,2023-10-01 22:14:00,Idle
D242,2023-10-01 23:20:00,Idle
D242,2023-10-01 23:35:00,Idle
D242,2023-10-02 00:38:00,Busy
D242,2023-10-02 02:33:00,Idle
D242,2023-10-02 03:14:00,Offline
D242,2023-10-03 00:14:00,Online
D242,2023-10-03 00:48:00,Idle
D242,2023-10-03 01:09:00,Idle
D242,2023-10-03 02:46:00,Busy
D242,2023-10-03 04:24:00,Busy
D242,2023-10-03 06:16:00,Idle
D242,2023-10-03 07:46:00,Idle
D242,2023-10-03 09:37:00,Busy
D242,2023-10-03 10:36:00,Offline
D242,2023-10-03 23:36:00,Online
D242,2023-10-04 01:18:00,Idle
D242,2023-10-04 01:52:00,Idle
D242,2023-10-04 02:24:00,Busy
D242,2023-10-04 03:21:00,Busy
D242,2023-10-04 04:37:00,Idle
D242,2023-10-04 05:54:00,Idle
D242,2023-10-04 06:58:00,Busy
D242,2023-10-04 08:33:00,Idle
D242,2023-10-04 10:29:00,Idle
D242,2023-10-04 10:43:00,Offline
D242,2023-10-05 07:43:00,Online
D242,2023-10-05 09:35:00,Busy
D242,2023-10-05 10:01:00,Idle
D242,2023-10-05 11:47:00,Idle
D242,2023-10-05 12:22:00,Offline
D242,2023-10-06 00:22:00,Online
D242,2023-10-06 01:33:00,Busy
D242,2023-10-06 02:35:00,Idle
D242,2023-10-06 03:44:00,Idle
D242,2023-10-06 05:42:00,Busy
D242,2023-10-06 07:00:00,Idle
D242,2023-10-06 07:30:00,Busy
D242,2023-10-06 08:08:00,Offline
D242,2023-10-07 00:08:00,Online
D242,2023-10-07 00:53:00,Busy
D242,2023-10-07 02:09:00,Idle
D242,2023-10-07 03:07:00,Busy
D242,2023-10-07 05:06:00,Busy
D242,2023-10-07 06:51:00,Busy
D242,2023-10-07 07:29:00,Offline
D242,2023-10-08 01:29:00,Online
D242,2023-10-08 03:12:00,Idle
D242,2023-10-08 04:12:00,Busy
D242,2023-10-08 04:44:00,Busy
D242,2023-10-08 06:18:00,Busy
D242,2023-10-08 06:40:00,Busy
D242,2023-10-08 08:40:00,Busy
D242,2023-10-08 09:34:00,Idle
D242,2023-10-08 11:18:00,Idle
D242,2023-10-08 13:16:00,Idle
D242,2023-10-08 13:43:00,Idle
D242,2023-10-08 13:58:00,Offline
D242,2023-10-09 07:58:00,Online
D242,2023-10-09 08:18:00,Busy
D242,2023-10-09 09:47:00,Busy
D242,2023-10-09 10:09:00,Busy
D242,2023-10-09 11:06:00,Busy
D242,2023-10-09 11:34:00,Busy
D242,2023-10-09 13:04:00,Idle
D242,2023-10-09 14:33:00,Busy
D242,2023-10-09 15:50:00,Idle
D242,2023-10-09 16:49:00,Offline
D242,2023-10-10 14:49:00,Online
D242,2023-10-10 15:46:00,Idle
D242,2023-10-10 16:21:00,Idle
D242,2023-10-10 18:06:00,Busy
D242,2023-10-10 19:24:00,Idle
D242,2023-10-10 19:41:00,Idle
D242,2023-10-10 20:58:00,Idle
D242,2023-10-10 21:26:00,Idle
D242,2023-10-10 22:16:00,Idle
D242,2023-10-10 23:01:00,Idle
D242,2023-10-10 23:14:00,Offline
D242,2023-10-11 18:14:00,Online
D242,2023-10-11 19:46:00,Busy
D242,2023-10-11 21:07:00,Idle
D242,2023-10-11 21:22:00,Busy
D242,2023-10-11 21:56:00,Offline
D243,2023-10-04 00:00:00,Online
D243,2023-10-04 00:17:00,Idle
D243,2023-10-04 01:49:00,Idle
D243,2023-10-04 03:27:00,Busy
D243,2023-10-04 04:15:00,Offline
D243,2023-10-04 19:15:00,Online
D243,2023-10-04 19:45:00,Busy
D243,2023-10-04 21:13:00,Idle
D243,2023-10-04 21:31:00,Busy
D243,2023-10-04 23:25:00,Idle
D243,2023-10-04 23:56:00,Idle
D243,2023-10-05 00:49:00,Busy
D243,2023-10-05 01:17:00,Idle
D243,2023-10-05 02:31:00,Idle
D243,2023-10-05 04:19:00,Idle
D243,2023-10-05 04:29:00,Offline
D243,2023-10-05 16:29:00,Online
D243,2023-10-05 17:31:00,Idle
D243,2023-10-05 17:55:00,Idle
D243,2023-10-05 19:20:00,Busy
D243,2023-10-05 20:46:00,Busy
D243,2023-10-05 21:04:00,Idle
D243,2023-10-05 22:04:00,Busy
D243,2023-10-05 22:30:00,Offline
D243,2023-10-06 12:30:00,Online
D243,2023-10-06 14:07:00,Busy
D243,2023-10-06 15:47:00,Busy
D243,2023-10-06 16:54:00,Idle
D243,2023-10-06 18:40:00,Busy
D243,2023-10-06 20:06:00,Idle
D243,2023-10-06 21:48:00,Idle
D243,2023-10-06 22:40:00,Busy
D243,2023-10-06 23:19:00,Busy
D243,2023-10-07 01:02:00,Idle
D243,2023-10-07 02:53:00,Idle
